"kit_id","date","error","lat","lon","pm10_kal","pm10","pm25_kal","pm25","no2","rh","temp","pres"
"HLL_hl_device_180",2020-01-03 23:00:00,NA,52.459,4.832,31.144,45.75,6.984,7.15,18.0673,NA,NA,NA
"HLL_hl_device_180",2020-01-04 00:00:00,NA,52.459,4.832,40.565,42.67,10.4,6.48,13.2462,NA,NA,NA
"HLL_hl_device_180",2020-01-04 01:00:00,NA,52.459,4.832,28.543,39.09,6.771,6.14,12.2794,NA,NA,NA
"HLL_hl_device_180",2020-01-04 02:00:00,NA,52.459,4.832,26.767,37.67,7.8,6.04,13.3932,NA,NA,NA
"HLL_hl_device_180",2020-01-04 03:00:00,NA,52.459,4.832,NA,36.26,NA,5.7,9.85766,NA,NA,NA
"HLL_hl_device_180",2020-01-04 04:00:00,NA,52.459,4.832,28.49,38.51,6.66,6.03,10.1834,NA,NA,NA
"HLL_hl_device_180",2020-01-04 05:00:00,NA,52.459,4.832,29.58,43.51,7.788,6.62,11.1221,NA,NA,NA
"HLL_hl_device_180",2020-01-04 06:00:00,NA,52.459,4.832,31.74,46.01,8.568,7.18,10.5764,NA,NA,NA
"HLL_hl_device_180",2020-01-04 07:00:00,NA,52.459,4.832,32.923,45.12,8.136,7.2,10.1489,NA,NA,NA
"HLL_hl_device_180",2020-01-04 08:00:00,NA,52.459,4.832,25.875,37.52,7.085,6.48,11.7979,NA,NA,NA
"HLL_hl_device_180",2020-01-04 09:00:00,NA,52.459,4.832,23.048,34.38,7,5.63,12.5492,NA,NA,NA
"HLL_hl_device_180",2020-01-04 10:00:00,NA,52.459,4.832,23.651,35.29,8.265,5.66,10.5972,NA,NA,NA
"HLL_hl_device_180",2020-01-04 11:00:00,NA,52.459,4.832,23.38,33.35,7.366,5.8,10.3582,NA,NA,NA
"HLL_hl_device_180",2020-01-04 12:00:00,NA,52.459,4.832,24.825,33.13,8.55,5.72,10.8864,NA,NA,NA
"HLL_hl_device_180",2020-01-04 13:00:00,NA,52.459,4.832,24.486,31.76,7.81,5.55,11.9371,NA,NA,NA
"HLL_hl_device_180",2020-01-04 14:00:00,NA,52.459,4.832,27.459,33.86,7.08,5.95,12.3221,NA,NA,NA
"HLL_hl_device_180",2020-01-04 15:00:00,NA,52.459,4.832,28.272,37.19,8.395,7.26,13.4552,NA,NA,NA
"HLL_hl_device_180",2020-01-04 16:00:00,NA,52.459,4.832,30.248,39.77,11.264,8.81,14.8125,NA,NA,NA
"HLL_hl_device_180",2020-01-04 17:00:00,NA,52.459,4.832,34.101,42.13,8.938,8.21,16.2933,NA,NA,NA
"HLL_hl_device_180",2020-01-04 18:00:00,NA,52.459,4.832,35.145,49.49,10.509,9.26,17.6546,NA,NA,NA
"HLL_hl_device_180",2020-01-04 19:00:00,NA,52.459,4.832,30.774,44.64,9.676,8.15,17.2427,NA,NA,NA
"HLL_hl_device_180",2020-01-04 20:00:00,NA,52.459,4.832,24.416,43.64,8.374,7.89,18.1645,NA,NA,NA
"HLL_hl_device_180",2020-01-04 21:00:00,NA,52.459,4.832,23.97,46.97,10.22,14.04,20.7813,NA,NA,NA
"HLL_hl_device_180",2020-01-04 22:00:00,NA,52.459,4.832,24.037,55.86,14.592,30.36,24.9638,NA,NA,NA
"HLL_hl_device_180",2020-01-04 23:00:00,NA,52.459,4.832,17.2,34.37,10.89,16.53,27.6128,NA,NA,NA
"HLL_hl_device_180",2020-01-05 00:00:00,NA,52.459,4.832,20.748,26.64,10.396,9.22,19.2201,NA,NA,NA
"HLL_hl_device_180",2020-01-05 01:00:00,NA,52.459,4.832,22.265,36.47,4.599,7.33,17.9714,NA,NA,NA
"HLL_hl_device_180",2020-01-05 02:00:00,NA,52.459,4.832,20.52,28.54,4.65,6.16,15.4756,NA,NA,NA
"HLL_hl_device_180",2020-01-05 03:00:00,NA,52.459,4.832,18.147,26.33,4.956,5.86,15.5437,NA,NA,NA
"HLL_hl_device_180",2020-01-05 04:00:00,NA,52.459,4.832,23.023,29.85,6.643,7.28,16.8113,NA,NA,NA
"HLL_hl_device_180",2020-01-05 08:00:00,NA,52.459,4.832,20.827,35.26,10.624,16.58,35.785,NA,NA,NA
"HLL_hl_device_180",2020-01-05 09:00:00,NA,52.459,4.832,21.568,33.71,10.92,16.79,34.0536,NA,NA,NA
"HLL_hl_device_180",2020-01-05 10:00:00,NA,52.459,4.832,23.168,36.18,12.288,19.18,35.9176,NA,NA,NA
"HLL_hl_device_180",2020-01-05 11:00:00,NA,52.459,4.832,20.32,25.41,10.062,12.86,35.9685,NA,NA,NA
"HLL_hl_device_180",2020-01-05 12:00:00,NA,52.459,4.832,19.08,21.23,11.284,12.44,39.4901,NA,NA,NA
"HLL_hl_device_180",2020-01-05 13:00:00,NA,52.459,4.832,19.942,16.92,10.81,9.36,31.7939,NA,NA,NA
"HLL_hl_device_180",2020-01-05 14:00:00,NA,52.459,4.832,18.354,13.78,9.039,6.87,36.677,NA,NA,NA
"HLL_hl_device_180",2020-01-05 15:00:00,NA,52.459,4.832,15.41,11.49,6.783,5.68,28.8202,NA,NA,NA
"HLL_hl_device_180",2020-01-05 16:00:00,NA,52.459,4.832,12.416,9.7,6.44,4.58,25.0419,NA,NA,NA
"HLL_hl_device_180",2020-01-05 17:00:00,NA,52.459,4.832,10.873,8.32,4.544,3.23,14.2459,NA,NA,NA
"HLL_hl_device_180",2020-01-05 18:00:00,NA,52.459,4.832,9.964,9.4,3.61,3.83,20.9416,NA,NA,NA
"HLL_hl_device_180",2020-01-05 19:00:00,NA,52.459,4.832,11.985,14.11,5.694,7.33,19.432,NA,NA,NA
"HLL_hl_device_180",2020-01-05 20:00:00,NA,52.459,4.832,13.778,16.59,7.592,10.4,16.2948,NA,NA,NA
"HLL_hl_device_180",2020-01-05 21:00:00,NA,52.459,4.832,14.136,18.57,7.15,11.01,18.3254,NA,NA,NA
"HLL_hl_device_180",2020-01-05 22:00:00,NA,52.459,4.832,11.021,10.69,4.922,4.62,16.8536,NA,NA,NA
"HLL_hl_device_180",2020-01-05 23:00:00,NA,52.459,4.832,11.524,8.64,3.741,2.93,15.2923,NA,NA,NA
"HLL_hl_device_180",2020-01-06 00:00:00,NA,52.459,4.832,10.032,11.37,5.358,5.65,16.9873,NA,NA,NA
"HLL_hl_device_180",2020-01-06 01:00:00,NA,52.459,4.832,15.624,25.25,10.835,19.73,15.3888,NA,NA,NA
"HLL_hl_device_180",2020-01-06 02:00:00,NA,52.459,4.832,23.34,38.94,16.536,31.75,16.6154,NA,NA,NA
"HLL_hl_device_180",2020-01-06 03:00:00,NA,52.459,4.832,28.884,49.81,27.79,39.72,21.4083,NA,NA,NA
"HLL_hl_device_180",2020-01-06 04:00:00,NA,52.459,4.832,29.736,47.25,26.554,37.42,20.8101,NA,NA,NA
"HLL_hl_device_180",2020-01-06 05:00:00,NA,52.459,4.832,21.87,40.47,18.414,29.69,14.1046,NA,NA,NA
"HLL_hl_device_180",2020-01-06 06:00:00,NA,52.459,4.832,22.889,48.66,19.116,35.42,21.0334,NA,NA,NA
"HLL_hl_device_180",2020-01-06 07:00:00,NA,52.459,4.832,25.499,59.3,18.017,41.91,22.9185,NA,NA,NA
"HLL_hl_device_180",2020-01-06 08:00:00,NA,52.459,4.832,19.855,36.08,17.812,29.17,16.4356,NA,NA,NA
"HLL_hl_device_180",2020-01-06 09:00:00,NA,52.459,4.832,25.908,38.11,21.21,30.31,33.5071,NA,NA,NA
"HLL_hl_device_180",2020-01-06 10:00:00,NA,52.459,4.832,20.75,24.97,14.352,18.44,35.7093,NA,NA,NA
"HLL_hl_device_180",2020-01-06 11:00:00,NA,52.459,4.832,14.852,15.8,10.492,12.23,25.7635,NA,NA,NA
"HLL_hl_device_180",2020-01-06 12:00:00,NA,52.459,4.832,19.303,19.92,14.596,16.39,15.3832,NA,NA,NA
"HLL_hl_device_180",2020-01-06 13:00:00,NA,52.459,4.832,13.56,11.32,8.32,8.03,9.37556,NA,NA,NA
"HLL_hl_device_180",2020-01-06 14:00:00,NA,52.459,4.832,14.715,10.89,7.704,7.15,12.5704,NA,NA,NA
"HLL_hl_device_180",2020-01-06 15:00:00,NA,52.459,4.832,17.544,12.93,8.722,8.89,18.2584,NA,NA,NA
"HLL_hl_device_180",2020-01-06 16:00:00,NA,52.459,4.832,16.605,13.49,11.868,9.17,21.2606,NA,NA,NA
"HLL_hl_device_180",2020-01-06 17:00:00,NA,52.459,4.832,15.694,13.29,7.02,9.02,24.6007,NA,NA,NA
"HLL_hl_device_180",2020-01-06 18:00:00,NA,52.459,4.832,15.805,14.51,9.408,9.78,28.5412,NA,NA,NA
"HLL_hl_device_180",2020-01-06 19:00:00,NA,52.459,4.832,18.48,16.79,9.69,11.37,32.5961,NA,NA,NA
"HLL_hl_device_180",2020-01-06 20:00:00,NA,52.459,4.832,17.848,19.38,11.352,12.92,25.8365,NA,NA,NA
"HLL_hl_device_180",2020-01-06 21:00:00,NA,52.459,4.832,21.614,20.18,12.555,13.52,46.1981,NA,NA,NA
"HLL_hl_device_180",2020-01-06 22:00:00,NA,52.459,4.832,23.433,21.88,14.112,14.39,41.2835,NA,NA,NA
"HLL_hl_device_180",2020-01-06 23:00:00,NA,52.459,4.832,24.728,28.12,15.4,17.47,30.2675,NA,NA,NA
"HLL_hl_device_180",2020-01-07 00:00:00,NA,52.459,4.832,30.03,42.86,22.44,26.45,41.6441,NA,NA,NA
"HLL_hl_device_180",2020-01-07 01:00:00,NA,52.459,4.832,32.76,72.82,21.936,45.71,32.138,NA,NA,NA
"HLL_hl_device_180",2020-01-07 02:00:00,NA,52.459,4.832,33.84,71.97,17.472,33.6,25.2885,NA,NA,NA
"HLL_hl_device_180",2020-01-07 03:00:00,NA,52.459,4.832,24.584,43.88,7.626,9.28,16.0336,NA,NA,NA
"HLL_hl_device_180",2020-01-07 04:00:00,NA,52.459,4.832,20.8,40.03,5.2,7.95,16.0455,NA,NA,NA
"HLL_hl_device_180",2020-01-07 05:00:00,NA,52.459,4.832,21.266,43.41,4.029,7.92,16.4796,NA,NA,NA
"HLL_hl_device_180",2020-01-07 06:00:00,NA,52.459,4.832,20.65,41.34,3.996,7.44,16.657,NA,NA,NA
"HLL_hl_device_180",2020-01-07 07:00:00,NA,52.459,4.832,24.248,43.33,5.698,7.42,21.2086,NA,NA,NA
"HLL_hl_device_180",2020-01-07 08:00:00,NA,52.459,4.832,24.192,50.43,7.56,10.47,56.6917,NA,NA,NA
"HLL_hl_device_180",2020-01-07 09:00:00,NA,52.459,4.832,28.518,58.22,5.635,11.53,62.4983,NA,NA,NA
"HLL_hl_device_180",2020-01-07 10:00:00,NA,52.459,4.832,32.23,58.6,7.632,10.58,53.9351,NA,NA,NA
"HLL_hl_device_180",2020-01-07 11:00:00,NA,52.459,4.832,27.401,51.66,5.929,12.14,57.2722,NA,NA,NA
"HLL_hl_device_180",2020-01-07 12:00:00,NA,52.459,4.832,32.763,48.94,9.296,11.18,42.5247,NA,NA,NA
"HLL_hl_device_180",2020-01-07 13:00:00,NA,52.459,4.832,40.572,88.2,24.57,35.13,41.0032,NA,NA,NA
"HLL_hl_device_180",2020-01-07 14:00:00,NA,52.459,4.832,39.494,80.59,26.566,35.88,37.5397,NA,NA,NA
"HLL_hl_device_180",2020-01-07 15:00:00,NA,52.459,4.832,48.657,99.35,33.259,42.11,37.5339,NA,NA,NA
"HLL_hl_device_180",2020-01-07 16:00:00,NA,52.459,4.832,69.355,126.07,36.4,45.46,44.6747,NA,NA,NA
"HLL_hl_device_180",2020-01-07 17:00:00,NA,52.459,4.832,67.555,114.47,30.636,41.37,33.519,NA,NA,NA
"HLL_hl_device_180",2020-01-07 18:00:00,NA,52.459,4.832,50.63,82.99,30.363,34.91,32.2218,NA,NA,NA
"HLL_hl_device_180",2020-01-07 19:00:00,NA,52.459,4.832,35.728,61.56,23,25.03,29.0887,NA,NA,NA
"HLL_hl_device_180",2020-01-07 20:00:00,NA,52.459,4.832,27.216,43.2,16.296,19.37,23.8891,NA,NA,NA
"HLL_hl_device_180",2020-01-07 21:00:00,NA,52.459,4.832,26.455,40.66,15.105,15.87,22.316,NA,NA,NA
"HLL_hl_device_180",2020-01-07 22:00:00,NA,52.459,4.832,24.633,35.66,15.45,14.98,23.7835,NA,NA,NA
"HLL_hl_device_180",2020-01-07 23:00:00,NA,52.459,4.832,22.002,38.64,14.137,21.12,19.5218,NA,NA,NA
"HLL_hl_device_180",2020-01-08 00:00:00,NA,52.459,4.832,34.398,63.71,25.56,35.49,17.0355,NA,NA,NA
"HLL_hl_device_181",2019-12-23 01:00:00,NA,52.397,4.906,9.016,9.82,2.772,2.81,12.1098,NA,NA,NA
"HLL_hl_device_181",2019-12-23 02:00:00,NA,52.397,4.906,11.18,13,2.871,2.92,7.83996,NA,NA,NA
"HLL_hl_device_181",2019-12-23 03:00:00,NA,52.397,4.906,NA,16.44,NA,3.4,14.9621,NA,NA,NA
"HLL_hl_device_181",2019-12-23 04:00:00,NA,52.397,4.906,11.136,17.41,4.125,3.32,14.1434,NA,NA,NA
"HLL_hl_device_181",2019-12-23 05:00:00,NA,52.397,4.906,10.011,14.09,2.85,2.49,10.2942,NA,NA,NA
"HLL_hl_device_181",2019-12-23 06:00:00,NA,52.397,4.906,11.529,18.93,4.428,3.59,13.1191,NA,NA,NA
"HLL_hl_device_181",2019-12-23 07:00:00,NA,52.397,4.906,12.931,19.29,4.032,4.15,15.4525,NA,NA,NA
"HLL_hl_device_181",2019-12-23 08:00:00,NA,52.397,4.906,12.41,17.01,3.471,3.92,19.5532,NA,NA,NA
"HLL_hl_device_181",2019-12-23 09:00:00,NA,52.397,4.906,11.928,16.76,3.922,3.67,19.5621,NA,NA,NA
"HLL_hl_device_181",2019-12-23 10:00:00,NA,52.397,4.906,14.22,17.99,4.182,3.35,22.0763,NA,NA,NA
"HLL_hl_device_181",2019-12-23 11:00:00,NA,52.397,4.906,13.02,18.62,4.94,3.76,19.7908,NA,NA,NA
"HLL_hl_device_181",2019-12-23 12:00:00,NA,52.397,4.906,13.224,17.37,6.802,3.75,17.566,NA,NA,NA
"HLL_hl_device_181",2019-12-23 13:00:00,NA,52.397,4.906,10.153,14.31,5.474,3.37,11.0681,NA,NA,NA
"HLL_hl_device_181",2019-12-23 14:00:00,NA,52.397,4.906,12.012,18.18,4.356,4.36,21.3777,NA,NA,NA
"HLL_hl_device_181",2019-12-23 15:00:00,NA,52.397,4.906,13.752,19.13,3.822,4.2,15.0907,NA,NA,NA
"HLL_hl_device_181",2019-12-23 16:00:00,NA,52.397,4.906,16.524,20.39,4.12,3.96,15.0308,NA,NA,NA
"HLL_hl_device_181",2019-12-23 17:00:00,NA,52.397,4.906,15.096,20.44,4.563,3.92,17.1195,NA,NA,NA
"HLL_hl_device_181",2019-12-23 18:00:00,NA,52.397,4.906,15.6,20.8,5.12,4,18.4602,NA,NA,NA
"HLL_hl_device_181",2019-12-23 19:00:00,NA,52.397,4.906,15.288,19.64,5.24,3.98,15.788,NA,NA,NA
"HLL_hl_device_181",2019-12-23 20:00:00,NA,52.397,4.906,12.32,17.65,4.712,3.81,17.4713,NA,NA,NA
"HLL_hl_device_181",2019-12-23 21:00:00,NA,52.397,4.906,15.477,20.1,4.264,4.13,15.4621,NA,NA,NA
"HLL_hl_device_181",2019-12-23 22:00:00,NA,52.397,4.906,17.138,20.86,6.765,4.06,10.4563,NA,NA,NA
"HLL_hl_device_181",2019-12-23 23:00:00,NA,52.397,4.906,15.912,22.14,5.891,4.32,10.7361,NA,NA,NA
"HLL_hl_device_181",2019-12-24 00:00:00,NA,52.397,4.906,24.9,24.91,7.154,4.88,15.3113,NA,NA,NA
"HLL_hl_device_181",2019-12-24 01:00:00,NA,52.397,4.906,23.652,32.44,6.902,5.75,19.4,NA,NA,NA
"HLL_hl_device_181",2019-12-24 02:00:00,NA,52.397,4.906,21.105,31.48,7.068,5.65,21.3415,NA,NA,NA
"HLL_hl_device_181",2019-12-24 03:00:00,NA,52.397,4.906,23.064,37.16,8.7,7.53,32.3993,NA,NA,NA
"HLL_hl_device_181",2019-12-24 04:00:00,NA,52.397,4.906,24.054,42.22,9.912,11.84,28.9438,NA,NA,NA
"HLL_hl_device_181",2019-12-24 05:00:00,NA,52.397,4.906,37.696,58.9,16.616,24.81,32.1426,NA,NA,NA
"HLL_hl_device_181",2019-12-24 06:00:00,NA,52.397,4.906,23.548,40.6,10.575,14.07,19.2328,NA,NA,NA
"HLL_hl_device_181",2019-12-24 07:00:00,NA,52.397,4.906,23.256,40.8,9.514,13.42,19.9172,NA,NA,NA
"HLL_hl_device_181",2019-12-24 08:00:00,NA,52.397,4.906,17.168,29.62,7.004,6.82,17.4225,NA,NA,NA
"HLL_hl_device_181",2019-12-24 09:00:00,NA,52.397,4.906,15.408,32.06,6.132,7.35,21.0442,NA,NA,NA
"HLL_hl_device_181",2019-12-24 10:00:00,NA,52.397,4.906,8.58,19.53,4.277,9.11,20.8139,NA,NA,NA
"HLL_hl_device_181",2019-12-24 11:00:00,NA,52.397,4.906,5.64,14.1,4.488,10.17,23.8743,NA,NA,NA
"HLL_hl_device_181",2019-12-24 12:00:00,NA,52.397,4.906,7.74,18,4.97,14.18,29.1168,NA,NA,NA
"HLL_hl_device_181",2019-12-24 13:00:00,NA,52.397,4.906,9.792,20.41,4.248,7.17,19.9087,NA,NA,NA
"HLL_hl_device_181",2019-12-24 14:00:00,NA,52.397,4.906,21.903,44.68,5.852,7.74,11.327,NA,NA,NA
"HLL_hl_device_181",2019-12-24 15:00:00,NA,52.397,4.906,30.69,55.81,10.192,9.78,12.4893,NA,NA,NA
"HLL_hl_device_181",2019-12-24 16:00:00,NA,52.397,4.906,21.888,45.61,8.748,8.12,12.7361,NA,NA,NA
"HLL_hl_device_181",2019-12-24 17:00:00,NA,52.397,4.906,16.8,34.97,7.93,6.49,15.3698,NA,NA,NA
"HLL_hl_device_181",2019-12-24 18:00:00,NA,52.397,4.906,19,38.05,6.44,6.96,17.1807,NA,NA,NA
"HLL_hl_device_181",2019-12-24 19:00:00,NA,52.397,4.906,13.019,27.74,5.7,5.69,11.6159,NA,NA,NA
"HLL_hl_device_181",2019-12-24 20:00:00,NA,52.397,4.906,24.168,45.6,7.224,8.36,14.4985,NA,NA,NA
"HLL_hl_device_181",2019-12-24 21:00:00,NA,52.397,4.906,26.416,50.81,9.292,9.25,14.2422,NA,NA,NA
"HLL_hl_device_181",2019-12-24 22:00:00,NA,52.397,4.906,29.645,53.91,10.088,9.68,14.7922,NA,NA,NA
"HLL_hl_device_181",2019-12-24 23:00:00,NA,52.397,4.906,30.972,53.43,11.931,9.66,16.5974,NA,NA,NA
"HLL_hl_device_181",2019-12-25 00:00:00,NA,52.397,4.906,30.124,44.29,9.379,8.3,11.8257,NA,NA,NA
"HLL_hl_device_181",2019-12-25 01:00:00,NA,52.397,4.906,20.216,36.07,8.142,6.88,9.33345,NA,NA,NA
"HLL_hl_device_181",2019-12-25 02:00:00,NA,52.397,4.906,15.344,27.37,5.656,5.56,10.0353,NA,NA,NA
"HLL_hl_device_181",2019-12-25 03:00:00,NA,52.397,4.906,13.482,21.36,5.85,4.55,9.9966,NA,NA,NA
"HLL_hl_device_181",2019-12-25 04:00:00,NA,52.397,4.906,10.164,15.44,5.075,3.55,8.11843,NA,NA,NA
"HLL_hl_device_181",2019-12-25 05:00:00,NA,52.397,4.906,10.251,15.29,3.42,3.56,10.7017,NA,NA,NA
"HLL_hl_device_181",2019-12-25 06:00:00,NA,52.397,4.906,9.928,14.62,3.444,4.15,14.9137,NA,NA,NA
"HLL_hl_device_181",2019-12-25 07:00:00,NA,52.397,4.906,4.389,7.7,3.403,4.08,14.112,NA,NA,NA
"HLL_hl_device_181",2019-12-25 08:00:00,NA,52.397,4.906,6.052,8.91,2.398,2.19,4.91205,NA,NA,NA
"HLL_hl_device_181",2019-12-25 09:00:00,NA,52.397,4.906,6.497,8.94,2.9,2.03,11.5463,NA,NA,NA
"HLL_hl_device_181",2019-12-25 10:00:00,NA,52.397,4.906,11.739,12.92,4.74,3.02,21.1786,NA,NA,NA
"HLL_hl_device_181",2019-12-25 11:00:00,NA,52.397,4.906,11.868,13.79,4.06,3.5,18.9547,NA,NA,NA
"HLL_hl_device_181",2019-12-25 12:00:00,NA,52.397,4.906,7.462,8.18,2.679,1.85,3.26214,NA,NA,NA
"HLL_hl_device_181",2019-12-25 13:00:00,NA,52.397,4.906,5.439,4.86,2.067,1.33,8.77717,NA,NA,NA
"HLL_hl_device_181",2019-12-25 14:00:00,NA,52.397,4.906,6.954,6.13,2.775,1.54,9.04161,NA,NA,NA
"HLL_hl_device_181",2019-12-25 15:00:00,NA,52.397,4.906,6.344,6.12,2.208,1.63,13.9896,NA,NA,NA
"HLL_hl_device_181",2019-12-25 16:00:00,NA,52.397,4.906,9.408,9.62,3.072,2.42,23.4486,NA,NA,NA
"HLL_hl_device_181",2019-12-25 17:00:00,NA,52.397,4.906,10.152,9.43,3.024,2.77,19.9588,NA,NA,NA
"HLL_hl_device_181",2019-12-25 18:00:00,NA,52.397,4.906,11.13,10.56,4.699,3.66,24.3469,NA,NA,NA
"HLL_hl_device_181",2019-12-25 19:00:00,NA,52.397,4.906,11.948,10.31,5.64,4.01,30.3128,NA,NA,NA
"HLL_hl_device_181",2019-12-25 20:00:00,NA,52.397,4.906,15.18,13.77,7.98,5.68,35.0982,NA,NA,NA
"HLL_hl_device_181",2019-12-25 21:00:00,NA,52.397,4.906,9.24,8.81,6.048,3.61,14.3661,NA,NA,NA
"HLL_hl_device_181",2019-12-25 22:00:00,NA,52.397,4.906,6.708,5.18,3.926,2.65,12.9847,NA,NA,NA
"HLL_hl_device_181",2019-12-25 23:00:00,NA,52.397,4.906,8.75,7.03,4.386,3.43,19.7588,NA,NA,NA
"HLL_hl_device_181",2019-12-26 00:00:00,NA,52.397,4.906,7.452,8.12,4.601,4.32,23.7236,NA,NA,NA
"HLL_hl_device_181",2019-12-26 01:00:00,NA,52.397,4.906,10.75,8.62,6.21,4.61,25.0354,NA,NA,NA
"HLL_hl_device_181",2019-12-26 02:00:00,NA,52.397,4.906,9.1,9.11,6.157,4.67,32.5445,NA,NA,NA
"HLL_hl_device_181",2019-12-26 03:00:00,NA,52.397,4.906,10.302,10.2,6.696,5.36,35.1064,NA,NA,NA
"HLL_hl_device_181",2019-12-26 04:00:00,NA,52.397,4.906,11.058,11.4,5.568,5.84,29.1744,NA,NA,NA
"HLL_hl_device_181",2019-12-26 05:00:00,NA,52.397,4.906,11.481,12.93,5.4,7.2,21.7408,NA,NA,NA
"HLL_hl_device_181",2019-12-26 06:00:00,NA,52.397,4.906,12.67,18.06,6.832,12.15,24.4549,NA,NA,NA
"HLL_hl_device_181",2019-12-26 07:00:00,NA,52.397,4.906,14.906,25.68,7.832,17.76,40.4098,NA,NA,NA
"HLL_hl_device_181",2019-12-26 08:00:00,NA,52.397,4.906,14.3,26.01,9.752,18.4,44.3969,NA,NA,NA
"HLL_hl_device_181",2019-12-26 09:00:00,NA,52.397,4.906,14.58,27.02,9.408,19.2,32.7455,NA,NA,NA
"HLL_hl_device_181",2019-12-26 10:00:00,NA,52.397,4.906,20.654,44.85,13.545,30.15,29.1183,NA,NA,NA
"HLL_hl_device_181",2019-12-26 11:00:00,NA,52.397,4.906,25.2,50.44,18.792,34.82,28.3442,NA,NA,NA
"HLL_hl_device_181",2019-12-26 12:00:00,NA,52.397,4.906,24.44,47.01,19.86,33.1,26.7311,NA,NA,NA
"HLL_hl_device_181",2019-12-26 13:00:00,NA,52.397,4.906,25.86,43.12,18.24,30.37,28.4611,NA,NA,NA
"HLL_hl_device_181",2019-12-26 14:00:00,NA,52.397,4.906,22.26,37.06,16.704,26.12,29.211,NA,NA,NA
"HLL_hl_device_181",2019-12-26 15:00:00,NA,52.397,4.906,26.271,41.74,22.268,29.28,27.2054,NA,NA,NA
"HLL_hl_device_181",2019-12-26 16:00:00,NA,52.397,4.906,25.08,38.01,20.175,26.91,24.9849,NA,NA,NA
"HLL_hl_device_181",2019-12-26 17:00:00,NA,52.397,4.906,27.09,38.66,20.4,27.25,26.7279,NA,NA,NA
"HLL_hl_device_181",2019-12-26 18:00:00,NA,52.397,4.906,21.328,34.42,17.043,24.67,28.3131,NA,NA,NA
"HLL_hl_device_181",2019-12-26 19:00:00,NA,52.397,4.906,19.856,29.22,15.884,20.87,25.5576,NA,NA,NA
"HLL_hl_device_181",2019-12-26 20:00:00,NA,52.397,4.906,21.3,29.99,16.093,20.92,24.178,NA,NA,NA
"HLL_hl_device_181",2019-12-26 21:00:00,NA,52.397,4.906,16.576,25.91,13.724,18.77,21.4462,NA,NA,NA
"HLL_hl_device_181",2019-12-26 22:00:00,NA,52.397,4.906,13.632,19.21,10.582,14.35,20.1932,NA,NA,NA
"HLL_hl_device_181",2019-12-26 23:00:00,NA,52.397,4.906,15.104,25.6,11.088,17.56,26.1519,NA,NA,NA
"HLL_hl_device_181",2019-12-27 00:00:00,NA,52.397,4.906,18.952,41.21,17.43,24.85,24.5577,NA,NA,NA
"HLL_hl_device_181",2019-12-27 01:00:00,NA,52.397,4.906,13.776,49.18,12.306,29.26,26.9584,NA,NA,NA
"HLL_hl_device_181",2019-12-27 02:00:00,NA,52.397,4.906,13.608,48.61,11.285,30.49,26.6599,NA,NA,NA
"HLL_hl_device_181",2019-12-27 03:00:00,NA,52.397,4.906,NA,62.64,NA,36.41,30.5558,NA,NA,NA
"HLL_hl_device_181",2019-12-27 04:00:00,NA,52.397,4.906,20.28,50.66,14.976,31.16,27.1678,NA,NA,NA
"HLL_hl_device_181",2019-12-27 05:00:00,NA,52.397,4.906,17.794,43.35,17.446,28.59,23.6723,NA,NA,NA
"HLL_hl_device_181",2019-12-27 06:00:00,NA,52.397,4.906,18.568,42.22,15.618,27.43,21.6144,NA,NA,NA
"HLL_hl_device_181",2019-12-27 07:00:00,NA,52.397,4.906,14.245,38.45,13.338,24.73,21.4054,NA,NA,NA
"HLL_hl_device_181",2019-12-27 08:00:00,NA,52.397,4.906,16.985,39.49,15.399,26.08,25.4135,NA,NA,NA
"HLL_hl_device_181",2019-12-27 09:00:00,NA,52.397,4.906,16.83,37.43,15.12,25.2,28.0813,NA,NA,NA
"HLL_hl_device_181",2019-12-27 10:00:00,NA,52.397,4.906,15.544,26.75,12.935,19.91,25.3655,NA,NA,NA
"HLL_hl_device_181",2019-12-27 11:00:00,NA,52.397,4.906,14.874,20.14,12.877,16.31,17.9849,NA,NA,NA
"HLL_hl_device_181",2019-12-27 12:00:00,NA,52.397,4.906,12.506,16.9,13.16,13.99,11.8628,NA,NA,NA
"HLL_hl_device_181",2019-12-27 13:00:00,NA,52.397,4.906,10.455,12.29,11.34,10.76,11.6057,NA,NA,NA
"HLL_hl_device_181",2019-12-27 14:00:00,NA,52.397,4.906,10.403,10.08,9.744,8.72,8.64578,NA,NA,NA
"HLL_hl_device_181",2019-12-27 15:00:00,NA,52.397,4.906,9.775,8.54,9.009,7.67,11.3371,NA,NA,NA
"HLL_hl_device_181",2019-12-27 16:00:00,NA,52.397,4.906,10.12,8.8,8.47,7.69,20.4398,NA,NA,NA
"HLL_hl_device_181",2019-12-27 17:00:00,NA,52.397,4.906,10.873,8.3,7.344,7.17,27.3082,NA,NA,NA
"HLL_hl_device_181",2019-12-27 18:00:00,NA,52.397,4.906,9.2,8.02,7.488,7.2,28.2441,NA,NA,NA
"HLL_hl_device_181",2019-12-27 19:00:00,NA,52.397,4.906,11.872,11.25,9.7,9.74,28.7061,NA,NA,NA
"HLL_hl_device_181",2019-12-27 20:00:00,NA,52.397,4.906,13.172,14.84,9.875,12.54,32.9223,NA,NA,NA
