"kit_id","date","lat","lon","pm10_kal","pm10","pm25_kal","pm25","rh","temp"
"HLL_hl_device_105",2020-02-17 23:00:00,52.388,4.957,19.943,25.9,5.32,5.64,NA,NA
"HLL_hl_device_105",2020-02-18 00:00:00,52.388,4.957,28.71,32.96,7.15,6.47,NA,NA
"HLL_hl_device_105",2020-02-18 10:00:00,52.388,4.957,21.42,20.35,6.48,4.47,NA,NA
"HLL_hl_device_105",2020-02-18 11:00:00,52.388,4.957,22.356,20.74,6.204,4.67,NA,NA
"HLL_hl_device_105",2020-02-18 12:00:00,52.388,4.957,17.869,16.67,5.244,3.83,NA,NA
"HLL_hl_device_105",2020-02-18 13:00:00,52.388,4.957,19.516,16.43,6.346,3.8,NA,NA
"HLL_hl_device_105",2020-02-18 14:00:00,52.388,4.957,14.88,15.51,6.384,3.83,NA,NA
"HLL_hl_device_105",2020-02-18 15:00:00,52.388,4.957,17.384,16.45,7.488,3.9,NA,NA
"HLL_hl_device_105",2020-02-18 16:00:00,52.388,4.957,15.862,15.45,4.716,3.56,NA,NA
"HLL_hl_device_105",2020-02-18 17:00:00,52.388,4.957,15.836,14.85,5.712,3.4,NA,NA
"HLL_hl_device_105",2020-02-18 18:00:00,52.388,4.957,22.134,21.67,6.48,4.79,NA,NA
"HLL_hl_device_105",2020-02-18 19:00:00,52.388,4.957,23.912,24.43,8.268,5.26,NA,NA
"HLL_hl_device_105",2020-02-18 20:00:00,52.388,4.957,20.944,23.77,7.85,4.95,NA,NA
"HLL_hl_device_105",2020-02-18 21:00:00,52.388,4.957,16.376,17.77,6.437,4.13,NA,NA
"HLL_hl_device_105",2020-02-18 22:00:00,52.388,4.957,14.418,17.8,5.986,4.12,NA,NA
"HLL_hl_device_105",2020-02-18 23:00:00,52.388,4.957,14.344,16.3,5.109,3.87,NA,NA
"HLL_hl_device_105",2020-02-19 00:00:00,52.388,4.957,11.984,11.2,4.425,2.51,NA,NA
"HLL_hl_device_105",2020-02-19 01:00:00,52.388,4.957,11.808,12.31,3.24,2.37,NA,NA
"HLL_hl_device_105",2020-02-19 02:00:00,52.388,4.957,14.04,18.04,3.57,3.5,NA,NA
"HLL_hl_device_105",2020-02-19 03:00:00,52.388,4.957,13.86,16.47,4.446,3.89,NA,NA
"HLL_hl_device_105",2020-02-19 04:00:00,52.388,4.957,13.26,15.63,3.816,3.56,NA,NA
"HLL_hl_device_105",2020-02-19 05:00:00,52.388,4.957,21.944,21.08,4.73,4.32,NA,NA
"HLL_hl_device_105",2020-02-19 06:00:00,52.388,4.957,18.905,19.94,3.916,4.37,NA,NA
"HLL_hl_device_105",2020-02-19 07:00:00,52.388,4.957,19.32,21.04,4.725,4.48,NA,NA
"HLL_hl_device_105",2020-02-19 08:00:00,52.388,4.957,20.148,21.92,5.985,4.54,NA,NA
"HLL_hl_device_105",2020-02-19 09:00:00,52.388,4.957,22.6,22.65,5.488,4.88,NA,NA
"HLL_hl_device_105",2020-02-19 10:00:00,52.388,4.957,20.8,20.81,6.625,5.33,NA,NA
"HLL_hl_device_105",2020-02-19 11:00:00,52.388,4.957,17.195,18.13,6.048,4.85,NA,NA
"HLL_hl_device_105",2020-02-19 12:00:00,52.388,4.957,21.315,20.29,4.6,5.02,NA,NA
"HLL_hl_device_105",2020-02-19 13:00:00,52.388,4.957,23.52,22.41,6.496,5.59,NA,NA
"HLL_hl_device_105",2020-02-19 14:00:00,52.388,4.957,21.105,20.1,7.7,4.97,NA,NA
"HLL_hl_device_105",2020-02-19 15:00:00,52.388,4.957,21.423,19.34,7.742,4.86,NA,NA
"HLL_hl_device_105",2020-02-19 16:00:00,52.388,4.957,19.25,17.53,5.08,3.96,NA,NA
"HLL_hl_device_105",2020-02-19 17:00:00,52.388,4.957,17.388,16.13,5.508,3.63,NA,NA
"HLL_hl_device_105",2020-02-19 18:00:00,52.388,4.957,17.985,16.47,5.476,3.74,NA,NA
"HLL_hl_device_105",2020-02-19 19:00:00,52.388,4.957,20.34,18.04,5.36,3.97,NA,NA
"HLL_hl_device_105",2020-02-19 20:00:00,52.388,4.957,19.74,18.75,6.435,4.45,NA,NA
"HLL_hl_device_105",2020-02-19 21:00:00,52.388,4.957,20.475,22.54,6.419,4.9,NA,NA
"HLL_hl_device_105",2020-02-19 22:00:00,52.388,4.957,16.102,19.4,6.2,5.03,NA,NA
"HLL_hl_device_105",2020-02-19 23:00:00,52.388,4.957,15.4,21.98,11.11,11,NA,NA
"HLL_hl_device_105",2020-02-20 00:00:00,52.388,4.957,21.46,28.98,21.384,19.82,NA,NA
"HLL_hl_device_105",2020-02-20 01:00:00,52.388,4.957,18.37,33.39,16.906,21.45,NA,NA
"HLL_hl_device_105",2020-02-20 02:00:00,52.388,4.957,19.85,39.72,17.028,25.77,NA,NA
"HLL_hl_device_105",2020-02-20 03:00:00,52.388,4.957,20.724,47.1,18.666,30.63,NA,NA
"HLL_hl_device_105",2020-02-20 04:00:00,52.388,4.957,21.004,35.61,12.528,17.39,NA,NA
"HLL_hl_device_105",2020-02-20 05:00:00,52.388,4.957,17.324,24.41,11.544,11.06,NA,NA
"HLL_hl_device_105",2020-02-20 06:00:00,52.388,4.957,12.672,19.23,9.306,9.88,NA,NA
"HLL_hl_device_105",2020-02-20 07:00:00,52.388,4.957,12.104,17.81,9.09,8.96,NA,NA
"HLL_hl_device_105",2020-02-20 08:00:00,52.388,4.957,14.175,22.52,10.981,13.93,NA,NA
"HLL_hl_device_105",2020-02-20 09:00:00,52.388,4.957,14.818,23.94,11.476,15.12,NA,NA
"HLL_hl_device_105",2020-02-20 10:00:00,52.388,4.957,12.283,17.33,8.025,7.54,NA,NA
"HLL_hl_device_105",2020-02-20 11:00:00,52.388,4.957,11.385,11.52,6.142,3.72,NA,NA
"HLL_hl_device_105",2020-02-20 12:00:00,52.388,4.957,8.03,7.32,4.959,2.91,NA,NA
"HLL_hl_device_105",2020-02-20 13:00:00,52.388,4.957,7.119,6.33,4.32,3.05,NA,NA
"HLL_hl_device_105",2020-02-20 14:00:00,52.388,4.957,8.976,6.8,5.004,3.61,NA,NA
"HLL_hl_device_105",2020-02-20 15:00:00,52.388,4.957,9.234,8.05,5.56,3.96,NA,NA
"HLL_hl_device_105",2020-02-20 16:00:00,52.388,4.957,7.26,5.98,3.1,2.55,NA,NA
"HLL_hl_device_105",2020-02-20 17:00:00,52.388,4.957,6.96,5.83,3.64,2.64,NA,NA
"HLL_hl_device_105",2020-02-20 18:00:00,52.388,4.957,9.6,9.55,4.896,4.8,NA,NA
"HLL_hl_device_105",2020-02-20 19:00:00,52.388,4.957,6.695,10.27,4.872,5.63,NA,NA
"HLL_hl_device_105",2020-02-20 20:00:00,52.388,4.957,9.384,13.58,2.525,2.54,NA,NA
"HLL_hl_device_105",2020-02-20 21:00:00,52.388,4.957,12.496,14.17,3.192,2.79,NA,NA
"HLL_hl_device_105",2020-02-20 22:00:00,52.388,4.957,10.5,10.5,3.473,2.3,NA,NA
"HLL_hl_device_105",2020-02-20 23:00:00,52.388,4.957,15.416,16.44,5.22,3.59,NA,NA
"HLL_hl_device_105",2020-02-21 00:00:00,52.388,4.957,18.59,16.93,5.402,3.69,NA,NA
"HLL_hl_device_108",2020-02-11 23:00:00,52.458,4.822,NA,0,NA,0,NA,NA
"HLL_hl_device_108",2020-02-14 10:00:00,52.458,4.822,NA,0.98,NA,0.3,NA,NA
"HLL_hl_device_109",2020-02-07 01:00:00,52.481,4.657,37.151,38.29,23.086,19.36,NA,NA
"HLL_hl_device_109",2020-02-07 02:00:00,52.481,4.657,32.93,37.03,19.688,18.45,NA,NA
"HLL_hl_device_109",2020-02-07 03:00:00,52.481,4.657,34.131,36.7,15.486,17.83,NA,NA
"HLL_hl_device_109",2020-02-07 04:00:00,52.481,4.657,32,40.04,17.63,20.5,NA,NA
"HLL_hl_device_109",2020-02-07 05:00:00,52.481,4.657,39.639,54.33,20.661,29.05,NA,NA
"HLL_hl_device_109",2020-02-07 06:00:00,52.481,4.657,40.26,66.03,24.29,34.73,NA,NA
"HLL_hl_device_109",2020-02-07 07:00:00,52.481,4.657,47.885,78.47,32.725,42.51,NA,NA
"HLL_hl_device_109",2020-02-07 08:00:00,52.481,4.657,61.14,101.91,47.047,61.13,NA,NA
"HLL_hl_device_109",2020-02-07 09:00:00,52.481,4.657,60.775,93.45,53.157,61.15,NA,NA
"HLL_hl_device_109",2020-02-07 10:00:00,52.481,4.657,51.402,65.9,46.256,47.25,NA,NA
"HLL_hl_device_109",2020-02-07 11:00:00,52.481,4.657,44.144,49.59,38.896,37.4,NA,NA
"HLL_hl_device_109",2020-02-07 12:00:00,52.481,4.657,42.84,47.57,39.59,36.99,NA,NA
"HLL_hl_device_109",2020-02-07 13:00:00,52.481,4.657,42.3,45.04,36.645,34.94,NA,NA
"HLL_hl_device_109",2020-02-07 14:00:00,52.481,4.657,38.412,39.58,35.032,30.25,NA,NA
"HLL_hl_device_109",2020-02-07 15:00:00,52.481,4.657,35.49,33.83,26.574,25.77,NA,NA
"HLL_hl_device_109",2020-02-07 16:00:00,52.481,4.657,32.412,29.21,25.878,22.73,NA,NA
"HLL_hl_device_109",2020-02-07 17:00:00,52.481,4.657,28.179,27.87,21.5,21.46,NA,NA
"HLL_hl_device_109",2020-02-07 18:00:00,52.481,4.657,31.512,30.28,23.331,23.08,NA,NA
"HLL_hl_device_109",2020-02-07 19:00:00,52.481,4.657,28.81,33.53,19.92,24.87,NA,NA
"HLL_hl_device_109",2020-02-07 20:00:00,52.481,4.657,34.96,37.98,25.65,26.96,NA,NA
"HLL_hl_device_109",2020-02-07 21:00:00,52.481,4.657,37.345,38.49,25.555,26.94,NA,NA
"HLL_hl_device_109",2020-02-07 22:00:00,52.481,4.657,NA,37.35,NA,26.11,NA,NA
"HLL_hl_device_109",2020-02-07 23:00:00,52.481,4.657,33.033,36.26,25.544,24.82,NA,NA
"HLL_hl_device_109",2020-02-08 00:00:00,52.481,4.657,31.824,31.18,29.746,21.39,NA,NA
"HLL_hl_device_109",2020-02-08 01:00:00,52.481,4.657,27.707,26.9,22.113,18.85,NA,NA
"HLL_hl_device_109",2020-02-08 02:00:00,52.481,4.657,29.719,26.34,24.738,18.6,NA,NA
"HLL_hl_device_109",2020-02-08 03:00:00,52.481,4.657,27.324,25.3,21.42,18.02,NA,NA
"HLL_hl_device_109",2020-02-08 04:00:00,52.481,4.657,28.441,23.85,22.836,17.34,NA,NA
"HLL_hl_device_109",2020-02-08 05:00:00,52.481,4.657,28.188,24.32,23.322,16.95,NA,NA
"HLL_hl_device_109",2020-02-08 06:00:00,52.481,4.657,28.749,25.87,21.658,18.2,NA,NA
"HLL_hl_device_109",2020-02-08 07:00:00,52.481,4.657,29.853,27.88,25.935,19.53,NA,NA
"HLL_hl_device_109",2020-02-08 08:00:00,52.481,4.657,34.452,31.87,27.625,22.05,NA,NA
"HLL_hl_device_109",2020-02-08 09:00:00,52.481,4.657,32.232,31.56,26.52,22.13,NA,NA
"HLL_hl_device_109",2020-02-08 10:00:00,52.481,4.657,25.029,24.28,21.801,16.93,NA,NA
"HLL_hl_device_109",2020-02-08 11:00:00,52.481,4.657,22.66,22.02,16.416,14.41,NA,NA
"HLL_hl_device_109",2020-02-08 12:00:00,52.481,4.657,25.2,22.54,14.935,14.54,NA,NA
"HLL_hl_device_109",2020-02-08 13:00:00,52.481,4.657,31.413,28.27,22.385,18.5,NA,NA
"HLL_hl_device_109",2020-02-08 14:00:00,52.481,4.657,36.261,45.91,33.15,32.5,NA,NA
"HLL_hl_device_109",2020-02-08 15:00:00,52.481,4.657,36.105,43.54,18.334,20.56,NA,NA
"HLL_hl_device_109",2020-02-08 16:00:00,52.481,4.657,26.505,28.54,10.3,10.02,NA,NA
"HLL_hl_device_109",2020-02-08 17:00:00,52.481,4.657,17.658,21.83,8.568,6.77,NA,NA
"HLL_hl_device_109",2020-02-08 18:00:00,52.481,4.657,25.11,31.01,8.772,8.61,NA,NA
"HLL_hl_device_109",2020-02-08 19:00:00,52.481,4.657,17.544,25.82,6.206,5.81,NA,NA
"HLL_hl_device_109",2020-02-08 20:00:00,52.481,4.657,28.536,49.2,16.832,26.31,NA,NA
"HLL_hl_device_109",2020-02-08 21:00:00,52.481,4.657,26.1,43.51,18.469,25.32,NA,NA
"HLL_hl_device_109",2020-02-08 22:00:00,52.481,4.657,NA,35.39,NA,16.44,NA,NA
"HLL_hl_device_109",2020-02-08 23:00:00,52.481,4.657,23.613,46.3,14.916,22.6,NA,NA
"HLL_hl_device_109",2020-02-09 00:00:00,52.481,4.657,26.208,50.41,15.252,24.58,NA,NA
"HLL_hl_device_109",2020-02-09 01:00:00,52.481,4.657,28.288,54.35,18.56,29.03,NA,NA
"HLL_hl_device_109",2020-02-09 02:00:00,52.481,4.657,29.29,50.46,17.328,30.42,NA,NA
"HLL_hl_device_109",2020-02-09 03:00:00,52.481,4.657,NA,32.95,NA,24.11,NA,NA
"HLL_hl_device_109",2020-02-09 04:00:00,52.481,4.657,16.428,22.22,15.52,19.44,NA,NA
"HLL_hl_device_109",2020-02-09 05:00:00,52.481,4.657,12.58,14.8,10.788,12.39,NA,NA
"HLL_hl_device_109",2020-02-09 06:00:00,52.481,4.657,9.936,14.4,9.328,10.55,NA,NA
"HLL_hl_device_109",2020-02-09 07:00:00,52.481,4.657,9.84,12.03,7.347,7.88,NA,NA
"HLL_hl_device_109",2020-02-09 08:00:00,52.481,4.657,9.072,11.21,5.427,6.73,NA,NA
"HLL_hl_device_109",2020-02-09 09:00:00,52.481,4.657,9.18,10.79,5.406,5.35,NA,NA
"HLL_hl_device_109",2020-02-09 10:00:00,52.481,4.657,9.558,11.83,4.248,3.65,NA,NA
"HLL_hl_device_109",2020-02-09 11:00:00,52.481,4.657,9.945,11.65,3.627,3.07,NA,NA
"HLL_hl_device_109",2020-02-09 12:00:00,52.481,4.657,8.239,10.66,2.688,2.81,NA,NA
"HLL_hl_device_109",2020-02-09 13:00:00,52.481,4.657,11.59,12.21,2.58,3.01,NA,NA
"HLL_hl_device_109",2020-02-09 14:00:00,52.481,4.657,10.769,12.12,3,3,NA,NA
"HLL_hl_device_109",2020-02-09 15:00:00,52.481,4.657,10.2,10.21,3.068,2.63,NA,NA
"HLL_hl_device_109",2020-02-09 16:00:00,52.481,4.657,8.928,9.56,2.856,2.82,NA,NA
"HLL_hl_device_109",2020-02-09 17:00:00,52.481,4.657,8.8,8.77,3.422,2.87,NA,NA
"HLL_hl_device_109",2020-02-09 18:00:00,52.481,4.657,7.616,6.77,3.264,3.17,NA,NA
"HLL_hl_device_109",2020-02-09 19:00:00,52.481,4.657,8.188,9.22,2.82,2.97,NA,NA
"HLL_hl_device_109",2020-02-09 20:00:00,52.481,4.657,30.272,34.37,10.934,7.12,NA,NA
"HLL_hl_device_109",2020-02-09 21:00:00,52.481,4.657,56.234,90.71,12.71,15.5,NA,NA
"HLL_hl_device_109",2020-02-09 22:00:00,52.481,4.657,71.847,88.73,16.28,14.81,NA,NA
"HLL_hl_device_109",2020-02-09 23:00:00,52.481,4.657,44.895,61.52,14.145,11.51,NA,NA
"HLL_hl_device_109",2020-02-10 00:00:00,52.481,4.657,39.93,60.47,16.56,11.99,NA,NA
"HLL_hl_device_109",2020-02-10 01:00:00,52.481,4.657,44.28,73.78,18.204,14.77,NA,NA
"HLL_hl_device_109",2020-02-10 02:00:00,52.481,4.657,43.968,68.66,17.568,14.41,NA,NA
"HLL_hl_device_109",2020-02-10 03:00:00,52.481,4.657,41.276,60.74,16.5,13.25,NA,NA
"HLL_hl_device_109",2020-02-10 04:00:00,52.481,4.657,37.512,52.08,14.868,11.77,NA,NA
"HLL_hl_device_109",2020-02-10 05:00:00,52.481,4.657,46.575,62.1,16.32,13.63,NA,NA
"HLL_hl_device_109",2020-02-10 06:00:00,52.481,4.657,27.144,37.68,12.382,8.24,NA,NA
"HLL_hl_device_109",2020-02-10 07:00:00,52.481,4.657,19.312,27.2,9.472,6.38,NA,NA
"HLL_hl_device_109",2020-02-10 08:00:00,52.481,4.657,18.758,22.55,8.215,5.3,NA,NA
"HLL_hl_device_109",2020-02-10 09:00:00,52.481,4.657,22.204,24.45,6.96,5.75,NA,NA
"HLL_hl_device_109",2020-02-10 10:00:00,52.481,4.657,20.559,23.06,6.254,5.27,NA,NA
"HLL_hl_device_109",2020-02-10 11:00:00,52.481,4.657,24.696,25.24,6.954,6.11,NA,NA
"HLL_hl_device_109",2020-02-10 12:00:00,52.481,4.657,22.32,24,7.965,5.93,NA,NA
"HLL_hl_device_109",2020-02-10 13:00:00,52.481,4.657,25.899,26.69,8.308,6.18,NA,NA
"HLL_hl_device_109",2020-02-10 14:00:00,52.481,4.657,29.7,30.03,9.825,7.55,NA,NA
"HLL_hl_device_109",2020-02-10 15:00:00,52.481,4.657,43.472,41.82,14.006,9.38,NA,NA
"HLL_hl_device_109",2020-02-10 16:00:00,52.481,4.657,49.14,45.53,14.938,9.67,NA,NA
"HLL_hl_device_109",2020-02-10 17:00:00,52.481,4.657,55.062,48.26,15.288,9.75,NA,NA
"HLL_hl_device_109",2020-02-10 18:00:00,52.481,4.657,25.543,28.67,7.436,5.18,NA,NA
"HLL_hl_device_109",2020-02-10 19:00:00,52.481,4.657,30.536,34.68,8.32,6.43,NA,NA
"HLL_hl_device_109",2020-02-10 20:00:00,52.481,4.657,27.722,33.35,10.804,7.28,NA,NA
"HLL_hl_device_109",2020-02-10 21:00:00,52.481,4.657,16.17,21.01,5.994,3.71,NA,NA
"HLL_hl_device_109",2020-02-10 22:00:00,52.481,4.657,13.585,14.33,6.322,2.89,NA,NA
"HLL_hl_device_109",2020-02-10 23:00:00,52.481,4.657,18.24,19.25,8.35,4.98,NA,NA
"HLL_hl_device_109",2020-02-11 00:00:00,52.481,4.657,15.752,17.87,7.749,4.13,NA,NA
"HLL_hl_device_109",2020-02-11 01:00:00,52.481,4.657,20.2,19.98,7.097,4.69,NA,NA
"HLL_hl_device_109",2020-02-11 02:00:00,52.481,4.657,24.1,24.14,7.124,5.17,NA,NA
"HLL_hl_device_109",2020-02-11 03:00:00,52.481,4.657,28.032,29.18,9.372,6.58,NA,NA
"HLL_hl_device_109",2020-02-11 04:00:00,52.481,4.657,24.253,30.66,13.984,7.56,NA,NA
"HLL_hl_device_109",2020-02-11 05:00:00,52.481,4.657,31.02,32.97,12.705,7.73,NA,NA
"HLL_hl_device_109",2020-02-11 06:00:00,52.481,4.657,33.681,32.74,10.074,7.26,NA,NA
"HLL_hl_device_109",2020-02-11 07:00:00,52.481,4.657,34.226,31.43,10.99,7.03,NA,NA
"HLL_hl_device_109",2020-02-11 08:00:00,52.481,4.657,33.075,31.5,12,7.52,NA,NA
"HLL_hl_device_109",2020-02-11 09:00:00,52.481,4.657,35.861,32.86,12.506,7.36,NA,NA
"HLL_hl_device_109",2020-02-11 10:00:00,52.481,4.657,30.492,30.79,13.179,6.9,NA,NA
"HLL_hl_device_109",2020-02-11 11:00:00,52.481,4.657,30.192,29.62,9.453,6.91,NA,NA
"HLL_hl_device_109",2020-02-11 12:00:00,52.481,4.657,30.281,28.28,9.38,6.7,NA,NA
"HLL_hl_device_109",2020-02-11 13:00:00,52.481,4.657,28.662,28.15,10.404,6.82,NA,NA
"HLL_hl_device_109",2020-02-11 14:00:00,52.481,4.657,33.536,26.2,9.849,6.68,NA,NA
"HLL_hl_device_109",2020-02-11 15:00:00,52.481,4.657,32.06,22.9,10.659,5.73,NA,NA
"HLL_hl_device_109",2020-02-11 16:00:00,52.481,4.657,25.531,21.06,10.504,5.18,NA,NA
"HLL_hl_device_109",2020-02-11 17:00:00,52.481,4.657,28.416,22.18,7.896,5.57,NA,NA
"HLL_hl_device_109",2020-02-11 18:00:00,52.481,4.657,16.568,15.16,5.396,3.83,NA,NA
"HLL_hl_device_109",2020-02-11 19:00:00,52.481,4.657,21.543,16.69,7.098,3.87,NA,NA
"HLL_hl_device_109",2020-02-11 20:00:00,52.481,4.657,18.48,16.54,6.48,4.03,NA,NA
"HLL_hl_device_109",2020-02-11 21:00:00,52.481,4.657,22.5,18.01,6.9,4.57,NA,NA
"HLL_hl_device_109",2020-02-11 22:00:00,52.481,4.657,23.072,20.65,6.624,4.81,NA,NA
"HLL_hl_device_109",2020-02-11 23:00:00,52.481,4.657,20.352,19.23,7.36,4.61,NA,NA
"HLL_hl_device_109",2020-02-12 00:00:00,52.481,4.657,18.109,19.91,7.35,4.9,NA,NA
"HLL_hl_device_109",2020-02-12 01:00:00,52.481,4.657,24.955,21.73,7.191,5.1,NA,NA
"HLL_hl_device_109",2020-02-12 02:00:00,52.481,4.657,24.168,22.8,8.364,5.11,NA,NA
"HLL_hl_device_109",2020-02-12 03:00:00,52.481,4.657,20.176,20.84,5.98,4.64,NA,NA
"HLL_hl_device_109",2020-02-12 04:00:00,52.481,4.657,24.752,22.08,7.05,4.98,NA,NA
"HLL_hl_device_109",2020-02-12 05:00:00,52.481,4.657,18.723,23.66,6.102,5.41,NA,NA
"HLL_hl_device_109",2020-02-12 06:00:00,52.481,4.657,26.676,23.45,9.576,5.57,NA,NA
"HLL_hl_device_109",2020-02-12 07:00:00,52.481,4.657,24.24,23.97,6.396,5.22,NA,NA
"HLL_hl_device_109",2020-02-12 08:00:00,52.481,4.657,23.5,23.51,7.236,5.44,NA,NA
"HLL_hl_device_109",2020-02-12 09:00:00,52.481,4.657,25.75,25.01,6.608,5.58,NA,NA
"HLL_hl_device_109",2020-02-12 10:00:00,52.481,4.657,33.794,27.72,10.962,6.26,NA,NA
"HLL_hl_device_109",2020-02-12 11:00:00,52.481,4.657,26.471,25.68,9.486,6.2,NA,NA
"HLL_hl_device_109",2020-02-12 12:00:00,52.481,4.657,25.725,24.52,8.778,5.74,NA,NA
"HLL_hl_device_109",2020-02-12 13:00:00,52.481,4.657,27.26,23.47,8.7,5.81,NA,NA
"HLL_hl_device_109",2020-02-12 14:00:00,52.481,4.657,24.089,22.08,7.548,5.08,NA,NA
"HLL_hl_device_109",2020-02-12 15:00:00,52.481,4.657,29.376,21.57,7.904,5.2,NA,NA
"HLL_hl_device_109",2020-02-12 16:00:00,52.481,4.657,18.06,17.16,6.888,4.18,NA,NA
"HLL_hl_device_109",2020-02-12 17:00:00,52.481,4.657,21.924,17.44,6.048,4.2,NA,NA
"HLL_hl_device_109",2020-02-12 18:00:00,52.481,4.657,19.367,18.14,7.536,4.79,NA,NA
"HLL_hl_device_109",2020-02-12 19:00:00,52.481,4.657,22.27,17,7.052,4.3,NA,NA
"HLL_hl_device_109",2020-02-12 20:00:00,52.481,4.657,20.85,15.02,5.928,3.8,NA,NA
"HLL_hl_device_109",2020-02-12 21:00:00,52.481,4.657,24.8,16.01,5.494,4.07,NA,NA
"HLL_hl_device_109",2020-02-12 22:00:00,52.481,4.657,15.48,12.88,2.912,2.8,NA,NA
"HLL_hl_device_109",2020-02-12 23:00:00,52.481,4.657,19.564,14.64,4.165,3.54,NA,NA
"HLL_hl_device_109",2020-02-13 00:00:00,52.481,4.657,18.12,15.14,4.588,3.06,NA,NA
"HLL_hl_device_109",2020-02-13 01:00:00,52.481,4.657,22.912,17.88,4.847,3.66,NA,NA
"HLL_hl_device_109",2020-02-13 02:00:00,52.481,4.657,23.484,20.55,6.808,4.6,NA,NA
"HLL_hl_device_109",2020-02-13 03:00:00,52.481,4.657,NA,26.39,NA,5.83,NA,NA
"HLL_hl_device_109",2020-02-13 04:00:00,52.481,4.657,25.758,24.28,11.55,7.53,NA,NA
"HLL_hl_device_109",2020-02-13 05:00:00,52.481,4.657,20.21,21.54,11.476,7.61,NA,NA
"HLL_hl_device_109",2020-02-13 06:00:00,52.481,4.657,17.424,19.82,12.231,8.11,NA,NA
"HLL_hl_device_109",2020-02-13 07:00:00,52.481,4.657,15.857,15.65,8.432,6.22,NA,NA
"HLL_hl_device_109",2020-02-13 08:00:00,52.481,4.657,13.386,13.77,8.056,5.32,NA,NA
"HLL_hl_device_109",2020-02-13 09:00:00,52.481,4.657,17.464,14.75,9.295,6.51,NA,NA
"HLL_hl_device_109",2020-02-13 10:00:00,52.481,4.657,10.332,12.64,11.248,7.42,NA,NA
"HLL_hl_device_109",2020-02-13 11:00:00,52.481,4.657,11.655,11.06,8.016,4.79,NA,NA
"HLL_hl_device_109",2020-02-13 12:00:00,52.481,4.657,7.04,11.04,5.123,4.7,NA,NA
"HLL_hl_device_109",2020-02-13 13:00:00,52.481,4.657,11.926,13.43,9.45,7.48,NA,NA
"HLL_hl_device_109",2020-02-13 14:00:00,52.481,4.657,12.792,16.38,7.304,4.41,NA,NA
"HLL_hl_device_109",2020-02-13 15:00:00,52.481,4.657,14.931,18.86,4.699,3.7,NA,NA
"HLL_hl_device_109",2020-02-13 16:00:00,52.481,4.657,15.48,17.17,6.04,3.98,NA,NA
"HLL_hl_device_109",2020-02-13 17:00:00,52.481,4.657,17.76,24.01,5.358,4.73,NA,NA
"HLL_hl_device_109",2020-02-13 18:00:00,52.481,4.657,20.904,31.2,6.24,6.02,NA,NA
"HLL_hl_device_109",2020-02-13 19:00:00,52.481,4.657,30.573,38.74,8.568,6.79,NA,NA
"HLL_hl_device_109",2020-02-13 20:00:00,52.481,4.657,28.4,35.51,7.08,6.03,NA,NA
"HLL_hl_device_109",2020-02-13 21:00:00,52.481,4.657,25.382,34.31,8.932,7.69,NA,NA
"HLL_hl_device_109",2020-02-13 22:00:00,52.481,4.657,24.156,39.6,6.853,7.68,NA,NA
"HLL_hl_device_109",2020-02-13 23:00:00,52.481,4.657,20.995,32.34,5.984,6.8,NA,NA
"HLL_hl_device_109",2020-02-14 00:00:00,52.481,4.657,24.288,27.63,10.005,8.67,NA,NA
"HLL_hl_device_109",2020-02-14 01:00:00,52.481,4.657,14.288,18.77,5.712,5.6,NA,NA
"HLL_hl_device_109",2020-02-14 02:00:00,52.481,4.657,17.76,22.16,5.148,5.25,NA,NA
"HLL_hl_device_109",2020-02-14 03:00:00,52.481,4.657,10.396,11.26,3.36,2.43,NA,NA
"HLL_hl_device_109",2020-02-14 04:00:00,52.481,4.657,8.881,10.7,2.07,1.82,NA,NA
"HLL_hl_device_109",2020-02-14 05:00:00,52.481,4.657,20.55,27.37,4.05,4.46,NA,NA
"HLL_hl_device_109",2020-02-14 06:00:00,52.481,4.657,16.632,26.39,4.859,4.3,NA,NA
"HLL_hl_device_109",2020-02-14 07:00:00,52.481,4.657,18.492,20.05,3.808,3.41,NA,NA
"HLL_hl_device_109",2020-02-14 08:00:00,52.481,4.657,9.632,11.24,2.983,1.86,NA,NA
"HLL_hl_device_109",2020-02-14 09:00:00,52.481,4.657,8.556,6.89,2.288,1.27,NA,NA
"HLL_hl_device_109",2020-02-14 10:00:00,52.481,4.657,7.92,5.46,2.035,1.06,NA,NA
"HLL_hl_device_109",2020-02-14 11:00:00,52.481,4.657,6.258,4.24,1.431,0.91,NA,NA
"HLL_hl_device_109",2020-02-14 12:00:00,52.481,4.657,10.304,6.36,2.444,1.33,NA,NA
"HLL_hl_device_109",2020-02-14 13:00:00,52.481,4.657,10.88,6.41,1.881,1.15,NA,NA
"HLL_hl_device_109",2020-02-14 14:00:00,52.481,4.657,10.176,6.37,2.652,1.25,NA,NA
"HLL_hl_device_109",2020-02-14 15:00:00,52.481,4.657,8.82,5.99,2.772,1.2,NA,NA
"HLL_hl_device_109",2020-02-14 16:00:00,52.481,4.657,9.52,6.78,3.366,1.69,NA,NA
"HLL_hl_device_109",2020-02-14 17:00:00,52.481,4.657,10.375,8.29,6.44,4.04,NA,NA
"HLL_hl_device_109",2020-02-14 18:00:00,52.481,4.657,13.447,11.3,7.965,5.93,NA,NA
"HLL_hl_device_109",2020-02-14 19:00:00,52.481,4.657,15.336,14.18,11.04,9.15,NA,NA
